station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort,station_name_roman,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,clean_intersection_density_km
1162632,1162632,紀伊,,,11626,30,649-6331,和歌山市北野,135.246179,34.269213,0000-00-00,0000-00-00,0,1162632,kii,243.0,626.0,5.152263374485597,59884.21799999994,95.66169009584657,2.773662551440329,"{0: 0, 1: 47, 2: 0, 3: 158, 4: 37, 5: 1}","{0: 0.0, 1: 0.1934156378600823, 2: 0.0, 3: 0.6502057613168725, 4: 0.1522633744855967, 5: 0.00411522633744856}",196.0,31440.731,322.0,97.64202173913044,1.0892800177778983,0.0,154.0,111.62134378179898,90.0320303754428,27507.6414999267,14442.208410296562,70.73945243784792
1162633,1162633,六十谷,,,11626,30,640-8482,和歌山市六十谷,135.207116,34.26244,0000-00-00,0000-00-00,0,1162633,rokujuutani,162.0,438.0,5.407407407407407,47796.785999999935,109.12508219178068,3.0,"{0: 0, 1: 15, 2: 0, 3: 117, 4: 30}","{0: 0.0, 1: 0.09259259259259259, 2: 0.0, 3: 0.7222222222222222, 4: 0.18518518518518517}",147.0,25066.25100000001,232.0,108.04418534482764,1.0575795269363002,0.0,119.0,92.83096117387134,84.2355018059203,27389.02213211007,14363.7294651575,68.19064431907833
1162634,1162634,紀伊中ノ島,,,11626,30,640-8392,和歌山市中之島,135.190223,34.242894,0000-00-00,0000-00-00,0,1162634,kiinakanoshima,509.0,1331.0,5.229862475442043,87802.01800000005,65.96695567242679,2.9783889980353635,"{0: 0, 1: 68, 2: 0, 3: 318, 4: 121, 5: 2}","{0: 0.0, 1: 0.13359528487229863, 2: 0.0, 3: 0.6247544204322201, 4: 0.23772102161100198, 5: 0.003929273084479371}",441.0,46585.54199999999,723.0,64.43366804979252,1.0440524854985314,0.0027662517289073,269.0,234.4095846687528,203.09356942813352,40435.43138007537,21454.02269506628,123.88247205480252
1162635,1162635,和歌山,,,11626,30,640-8331,和歌山市美園町,135.191454,34.232436,0000-00-00,0000-00-00,0,1162635,wakayama,636.0,1798.0,5.654088050314465,112890.75999999986,62.78685205784197,3.3128930817610063,"{0: 0, 1: 29, 2: 0, 3: 352, 4: 253, 5: 2}","{0: 0.0, 1: 0.04559748427672956, 2: 0.0, 3: 0.5534591194968553, 4: 0.3977987421383648, 5: 0.0031446540880503146}",607.0,62931.22600000009,1012.0,62.18500592885384,1.0128170256192788,0.0,398.0,268.36414104309483,256.1274113414443,47634.9557218587,26554.220770878776,167.9385662502386
1162701,1162614,鳳,,,11627,27,593-8324,堺市西区鳳東町１丁,135.458734,34.531674,0000-00-00,0000-00-00,0,1162701,ootori,712.0,1838.0,5.162921348314606,105930.444,57.63353862894451,2.8230337078651684,"{0: 0, 1: 122, 2: 1, 3: 472, 4: 116, 5: 0, 6: 1}","{0: 0.0, 1: 0.17134831460674158, 2: 0.0014044943820224719, 3: 0.6629213483146067, 4: 0.16292134831460675, 5: 0.0, 6: 0.0014044943820224719}",590.0,57219.12699999999,972.0,58.86741460905349,1.040356007846039,0.0030864197530864,376.0,290.7837120134625,240.9584130448636,43262.4265752166,23368.52548768221,153.55993780486222
1162702,1162702,東羽衣,,,11627,27,592-0003,高石市東羽衣１丁目,135.442824,34.535029,0000-00-00,0000-00-00,0,1162702,higashihagoromo,594.0,1570.0,5.286195286195286,89956.68499999982,57.297251592356574,2.888888888888889,"{0: 0, 1: 81, 2: 2, 3: 414, 4: 96, 5: 1}","{0: 0.0, 1: 0.13636363636363635, 2: 0.003367003367003367, 3: 0.696969696969697, 4: 0.16161616161616163, 5: 0.0016835016835016834}",513.0,47610.24999999999,824.0,57.77942961165048,1.0636220321372372,0.0024271844660194,337.0,287.77808865286994,248.53562201838767,43581.75567482869,23065.97095165875,163.26804019531508
1162801,1162626,日根野,,,11628,27,598-0021,泉佐野市日根野,135.331309,34.39075,0000-00-00,0000-00-00,0,1162801,hineno,399.0,1019.0,5.1077694235588975,75399.22500000012,73.99335132482838,2.8320802005012533,"{0: 0, 1: 69, 2: 0, 3: 260, 4: 69, 5: 1}","{0: 0.0, 1: 0.17293233082706766, 2: 0.0, 3: 0.6516290726817042, 4: 0.17293233082706766, 5: 0.002506265664160401}",330.0,39898.69299999995,530.0,75.28055283018858,1.0407706384917892,0.0,251.0,160.5081662264209,132.75111492410753,30331.306615647445,16050.29084777175,100.97130256348784
1162802,1162802,りんくうタウン,,,11628,27,598-0048,泉佐野市りんくう往来北１番,135.300117,34.410308,0000-00-00,0000-00-00,0,1162802,rinkuutaun,271.0,641.0,4.730627306273063,57116.029999999984,89.10457098283929,3.040590405904059,"{0: 0, 1: 30, 2: 4, 3: 166, 4: 67, 5: 4}","{0: 0.0, 1: 0.11070110701107011, 2: 0.014760147601476014, 3: 0.6125461254612546, 4: 0.24723247232472326, 5: 0.014760147601476014}",241.0,38992.37799999998,388.0,100.49581958762882,1.0711739294256408,0.0051546391752577,153.0,127.55465348934383,113.43421214366003,26883.451717110576,18352.9862159244,72.0142508629875
1162803,1162803,関西空港,,,11628,27,549-0011,泉南郡田尻町泉州空港中１番,135.243419,34.436,0000-00-00,0000-00-00,0,1162803,kansaikuukou,37.0,53.0,2.864864864864865,16646.153,314.078358490566,2.864864864864865,"{0: 0, 1: 3, 2: 1, 3: 31, 4: 2}","{0: 0.0, 1: 0.08108108108108109, 2: 0.02702702702702703, 3: 0.8378378378378378, 4: 0.05405405405405406}",34.0,16191.794000000004,50.0,323.8358800000001,1.215234699788123,0.0,27.0,63.73809458505637,58.5701409700518,28675.51552408973,27892.81344523645,46.511582535041136
1162901,1160213,新大阪,,,11629,27,532-0011,大阪市淀川区西中島５丁目,135.501852,34.734136,0000-00-00,0000-00-00,0,1162901,shin'oosaka,831.0,2247.0,5.407942238267148,126605.01599999973,56.34402136181564,3.167268351383875,"{0: 0, 1: 39, 2: 2, 3: 590, 4: 184, 5: 14, 6: 1, 7: 1}","{0: 0.0, 1: 0.04693140794223827, 2: 0.0024067388688327317, 3: 0.7099879663056559, 4: 0.2214199759326113, 5: 0.01684717208182912, 6: 0.0012033694344163659, 7: 0.0012033694344163659}",792.0,75505.71999999994,1265.0,59.68831620553355,1.0255369324401005,0.0,425.0,344.50360828449294,328.3355689065204,52486.02267017554,31302.037287748,176.1901727086757
1162902,1160214,大阪,,,11629,27,530-0001,大阪市北区梅田３丁目,135.495188,34.702398,0000-00-00,0000-00-00,0,1162902,oosaka,604.0,1310.0,4.337748344370861,89717.97199999986,68.48700152671745,3.339403973509934,"{0: 0, 1: 15, 2: 5, 3: 368, 4: 195, 5: 18, 6: 3}","{0: 0.0, 1: 0.024834437086092714, 2: 0.008278145695364239, 3: 0.609271523178808, 4: 0.3228476821192053, 5: 0.029801324503311258, 6: 0.004966887417218543}",589.0,67224.01999999995,945.0,71.13652910052905,1.0281182077822155,0.0,378.0,240.5924254335005,234.6174479806818,35737.52398750804,26777.46691918896,150.56943181103176
1162903,1160303,尼崎,,,11629,28,660-0808,兵庫県尼崎市潮江一丁目1-1,135.431685,34.731791,0000-00-00,0000-00-00,0,1162903,amagasaki,750.0,2007.0,5.352,102420.467,51.03162282012955,2.941333333333333,"{0: 0, 1: 78, 2: 2, 3: 559, 4: 108, 5: 3}","{0: 0.0, 1: 0.104, 2: 0.0026666666666666666, 3: 0.7453333333333333, 4: 0.144, 5: 0.004}",672.0,54736.156,1063.0,51.49215051740358,1.0312364619684553,0.0,328.0,317.2388977599004,284.24605239287075,43322.341412179005,23152.58372940528,138.73914462032977
1162904,1162904,塚口,,,11629,28,661-0011,兵庫県尼崎市東塚口町一丁目9-1,135.424948,34.751028,0000-00-00,0000-00-00,0,1162904,tsukaguchi,847.0,2166.0,5.114521841794569,105730.56799999993,48.813743305632464,2.820543093270366,"{0: 0, 1: 138, 2: 1, 3: 586, 4: 119, 5: 3}","{0: 0.0, 1: 0.16292798110979928, 2: 0.0011806375442739079, 3: 0.69185360094451, 4: 0.14049586776859505, 5: 0.0035419126328217238}",709.0,57743.410000000025,1156.0,49.95104671280279,1.0436930546963687,0.0008650519031141,386.0,345.2395544585319,288.9903708513567,43096.073422629845,23536.37442894492,157.33467298818573
1162905,1162905,猪名寺,,,11629,28,661-0981,尼崎市猪名寺,135.422598,34.764086,0000-00-00,0000-00-00,0,1162905,inoshishimeitera,766.0,1961.0,5.120104438642298,94527.37300000004,48.20365782763898,2.8472584856396868,"{0: 0, 1: 117, 2: 3, 3: 527, 4: 118, 5: 1}","{0: 0.0, 1: 0.15274151436031333, 2: 0.0039164490861618795, 3: 0.6879895561357703, 4: 0.15404699738903394, 5: 0.0013054830287206266}",649.0,52061.12899999997,1050.0,49.5820276190476,1.0584545042375582,0.0019047619047619,324.0,315.4579488546888,267.2744240296254,38928.73524438917,21440.074372584008,133.43129951556028
1162906,1162906,伊丹,,,11629,28,664-0846,兵庫県伊丹市伊丹一丁目15-20,135.421686,34.78065,0000-00-00,0000-00-00,0,1162906,itami,554.0,1347.0,4.862815884476534,83724.90300000006,62.156572383073545,2.851985559566787,"{0: 0, 1: 95, 2: 0, 3: 354, 4: 102, 5: 3}","{0: 0.0, 1: 0.17148014440433212, 2: 0.0, 3: 0.6389891696750902, 4: 0.18411552346570398, 5: 0.005415162454873646}",459.0,47950.41800000002,760.0,63.09265526315792,1.032869016152289,0.0,300.0,237.0946098060892,196.43759187905223,35831.63033905719,20521.273728788598,128.39058292748513
1162907,1162907,北伊丹,,,11629,28,664-0831,伊丹市北伊丹９丁目,135.419326,34.801349,0000-00-00,0000-00-00,0,1162907,kitaitami,477.0,1235.0,5.178197064989518,71835.38999999996,58.166307692307655,2.8742138364779874,"{0: 0, 1: 75, 2: 1, 3: 313, 4: 85, 5: 3}","{0: 0.0, 1: 0.15723270440251572, 2: 0.0020964360587002098, 3: 0.6561844863731656, 4: 0.17819706498951782, 5: 0.006289308176100629}",402.0,40796.01200000002,655.0,62.283987786259566,1.0387104972953731,0.0015267175572519,186.0,203.5848092416522,171.57461910931696,30659.52656173937,17411.841343480413,79.38527152819142
1162908,1162908,川西池田,,,11629,28,666-0021,川西市栄根２丁目,135.409901,34.824857,0000-00-00,0000-00-00,0,1162908,kawanishiikeda,813.0,2095.0,5.153751537515375,116835.5059999997,55.76873794749389,2.750307503075031,"{0: 0, 1: 146, 2: 0, 3: 581, 4: 83, 5: 3}","{0: 0.0, 1: 0.1795817958179582, 2: 0.0, 3: 0.7146371463714637, 4: 0.10209102091020911, 5: 0.0036900369003690036}",667.0,61393.71000000004,1079.0,56.89871177015759,1.0647618595967785,0.0009267840593141,378.0,345.8827185978636,283.76847884966173,49706.497471140094,26119.339876517657,160.81631934808416
1162909,1162909,中山寺,,,11629,28,665-0874,宝塚市中筋４丁目,135.373993,34.816627,0000-00-00,0000-00-00,0,1162909,nakayamatera,804.0,2170.0,5.398009950248756,116615.88699999978,53.7400400921658,2.800995024875622,"{0: 0, 1: 124, 2: 2, 3: 591, 4: 85, 5: 1, 6: 1}","{0: 0.0, 1: 0.15422885572139303, 2: 0.0024875621890547263, 3: 0.7350746268656716, 4: 0.10572139303482588, 5: 0.0012437810945273632, 6: 0.0012437810945273632}",680.0,58942.05300000005,1092.0,53.976239010989055,1.0599489338809598,0.0018315018315018,412.0,334.8300010470294,283.1895531243532,48565.29548048531,24546.725954855818,171.57955277534342
1162910,1162910,宝塚,,,11629,28,665-0845,宝塚市栄町２丁目,135.340399,34.811562,0000-00-00,0000-00-00,0,1162910,takarazuka,672.0,1743.0,5.1875,105549.672,60.556323580034416,2.782738095238096,"{0: 0, 1: 114, 2: 0, 3: 481, 4: 72, 5: 5}","{0: 0.0, 1: 0.16964285714285715, 2: 0.0, 3: 0.7157738095238095, 4: 0.10714285714285714, 5: 0.00744047619047619}",558.0,55716.01399999999,905.0,61.56465635359115,1.0689797838471449,0.0011049723756906,346.0,285.3647340631092,236.95464524883172,44821.65785822679,23659.79987822391,146.92886605035088
1162911,1162911,生瀬,,,11629,28,669-1101,西宮市塩瀬町生瀬,135.325058,34.819159,0000-00-00,0000-00-00,0,1162911,namase,268.0,713.0,5.32089552238806,59036.304000000026,82.7998653576438,2.75,"{0: 0, 1: 46, 2: 0, 3: 197, 4: 25}","{0: 0.0, 1: 0.17164179104477612, 2: 0.0, 3: 0.7350746268656716, 4: 0.09328358208955224}",222.0,30063.13,359.0,83.74130919220055,1.1443648110831064,0.0055710306406685,172.0,130.2060262540445,107.85723070297718,28682.39756927521,14605.972739025196,83.56506162573005
1162912,1162912,西宮名塩,,,11629,28,669-1134,西宮市名塩新町,135.308871,34.827125,0000-00-00,0000-00-00,0,1162912,nishinomiyameishio,269.0,753.0,5.598513011152416,66567.0039999999,88.40239575033188,2.992565055762082,"{0: 0, 1: 25, 2: 0, 3: 198, 4: 44, 5: 2}","{0: 0.0, 1: 0.09293680297397769, 2: 0.0, 3: 0.7360594795539034, 4: 0.16356877323420074, 5: 0.007434944237918215}",244.0,34812.86,386.0,90.18875647668392,1.1523663762002,0.0181347150259067,204.0,129.64341114276644,117.59476698451677,32081.685755071245,16777.910490838545,98.31693633131732
1162913,1162913,武田尾,,,11629,28,669-1231,宝塚市玉瀬字イズリハ,135.305838,34.855316,0000-00-00,0000-00-00,0,1162913,takedao,8.0,18.0,4.5,6045.414000000002,335.8563333333334,2.5,"{0: 0, 1: 2, 2: 0, 3: 6}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.75}",6.0,3022.7069999999994,9.0,335.8563333333333,1.090223258180457,0.0,5.0,35.2912312396649,26.46842342974868,26668.76292668845,13334.38146334422,22.057019524790565
1162914,1162914,道場,,,11629,28,669-1161,神戸市北区道場町生野,135.255528,34.867303,0000-00-00,0000-00-00,0,1162914,doujou,53.0,129.0,4.867924528301887,19944.95700000001,154.6120697674419,2.60377358490566,"{0: 0, 1: 13, 2: 0, 3: 35, 4: 5}","{0: 0.0, 1: 0.24528301886792453, 2: 0.0, 3: 0.660377358490566, 4: 0.09433962264150944}",40.0,10002.151,65.0,153.87924615384614,1.1770102366742603,0.0,35.0,43.20989138153725,32.61123877851868,16260.743878857194,8154.563363994985,28.534833931203845
1162915,1162915,三田,,,11629,28,669-1528,三田市駅前町１丁目,135.22979,34.888787,0000-00-00,0000-00-00,0,1162915,mita,289.0,759.0,5.252595155709343,61549.44099999999,81.09280764163371,2.9377162629757785,"{0: 0, 1: 47, 2: 0, 3: 168, 4: 72, 5: 2}","{0: 0.0, 1: 0.16262975778546712, 2: 0.0, 3: 0.5813148788927336, 4: 0.2491349480968858, 5: 0.006920415224913495}",242.0,33147.896999999975,405.0,81.8466592592592,1.032644499749925,0.0,188.0,141.2436049675899,118.27319170296455,30081.193531418616,16200.44453070711,91.8816530585014
1162916,1162916,新三田,,,11629,28,669-1313,三田市福島字道野上,135.20861,34.910183,0000-00-00,0000-00-00,0,1162916,shinmita,90.0,229.0,5.088888888888889,29819.10400000003,130.21442794759838,2.9,"{0: 0, 1: 15, 2: 0, 3: 55, 4: 19, 5: 1}","{0: 0.0, 1: 0.16666666666666666, 2: 0.0, 3: 0.6111111111111112, 4: 0.2111111111111111, 5: 0.011111111111111112}",75.0,16024.468,121.0,132.43361983471075,1.076662975687592,0.0,59.0,48.89359204073946,40.74466003394955,16199.590066626486,8705.48667846538,32.05246589337365
1162917,1162917,広野,,,11629,28,669-1331,三田市広野,135.191267,34.928424,0000-00-00,0000-00-00,0,1162917,kouya,169.0,456.0,5.396449704142012,48573.56100000002,106.5209671052632,2.9585798816568047,"{0: 0, 1: 20, 2: 0, 3: 116, 4: 33}","{0: 0.0, 1: 0.11834319526627218, 2: 0.0, 3: 0.6863905325443787, 4: 0.1952662721893491}",149.0,25362.913999999997,237.0,107.01651476793246,1.0619082885244744,0.0042194092827004,105.0,79.00495338508811,69.65525475963389,22707.407825755832,11856.780108165667,49.08591778363463
1162918,1162918,相野,,,11629,28,669-1345,三田市下相野,135.155998,34.947482,0000-00-00,0000-00-00,0,1162918,souno,54.0,148.0,5.481481481481482,23344.965000000004,157.73625,3.092592592592593,"{0: 0, 1: 2, 2: 2, 3: 39, 4: 11}","{0: 0.0, 1: 0.037037037037037035, 2: 0.037037037037037035, 3: 0.7222222222222222, 4: 0.2037037037037037}",52.0,11740.452999999998,75.0,156.53937333333332,1.0783210782856023,0.0,47.0,37.56236442732328,36.17116574482983,16238.742275427912,8166.651372738163,32.69316903859619
1162919,1162919,藍本,,,11629,28,669-1358,三田市藍本,135.155533,34.977041,0000-00-00,0000-00-00,0,1162919,aihon,41.0,101.0,4.926829268292683,17238.222999999994,170.6754752475247,2.8536585365853657,"{0: 0, 1: 5, 2: 0, 3: 32, 4: 4}","{0: 0.0, 1: 0.12195121951219512, 2: 0.0, 3: 0.7804878048780488, 4: 0.0975609756097561}",36.0,8699.881999999998,51.0,170.5859215686274,1.0717678307740048,0.0196078431372549,32.0,31.800409167033997,27.92231048812741,13370.305968599416,6747.8001781686335,24.819831545002145
1162920,1162920,草野,,,11629,28,669-2113,篠山市草野,135.1524,34.996887,0000-00-00,0000-00-00,0,1162920,kusano,29.0,72.0,4.965517241379311,13744.354,190.8938055555556,2.793103448275862,"{0: 0, 1: 4, 2: 0, 3: 23, 4: 2}","{0: 0.0, 1: 0.13793103448275862, 2: 0.0, 3: 0.7931034482758621, 4: 0.06896551724137931}",25.0,6872.177000000001,36.0,190.8938055555556,1.0581344025150854,0.0277777777777777,25.0,25.135232050379813,21.66830349170673,11912.673350778136,5956.336675389069,21.66830349170673
1162921,1162921,古市,,,11629,28,669-2123,篠山市古市,135.154808,35.021932,0000-00-00,0000-00-00,0,1162921,koshi,51.0,120.0,4.705882352941177,15461.566,128.84638333333334,2.607843137254902,"{0: 0, 1: 12, 2: 0, 3: 35, 4: 4}","{0: 0.0, 1: 0.23529411764705882, 2: 0.0, 3: 0.6862745098039216, 4: 0.0784313725490196}",39.0,7730.783000000001,60.0,128.84638333333336,1.0394315181336062,0.0,30.0,48.48581239913613,37.07738595228057,14699.344872016896,7349.672436008449,28.5210661171389
1162922,1162922,南矢代,,,11629,28,669-2102,篠山市南矢代,135.174875,35.037697,0000-00-00,0000-00-00,0,1162922,minamiyadai,78.0,201.0,5.153846153846154,31332.61800000001,155.8836716417911,2.8461538461538463,"{0: 0, 1: 12, 2: 0, 3: 54, 4: 12}","{0: 0.0, 1: 0.15384615384615385, 2: 0.0, 3: 0.6923076923076923, 4: 0.15384615384615385}",66.0,15704.962,101.0,155.49467326732673,1.0431243284108238,0.0099009900990099,59.0,39.667632618743774,33.56491990816781,15934.497177018444,7986.905934709377,30.00500416033183
1162923,1162923,篠山口,,,11629,28,669-2212,篠山市大沢,135.177452,35.056223,0000-00-00,0000-00-00,0,1162923,shinoyamakuchi,179.0,510.0,5.698324022346369,46173.205,90.53569607843136,3.0,"{0: 0, 1: 20, 2: 0, 3: 121, 4: 36, 5: 2}","{0: 0.0, 1: 0.11173184357541899, 2: 0.0, 3: 0.6759776536312849, 4: 0.2011173184357542, 5: 0.0111731843575419}",159.0,23295.11700000001,256.0,90.99655078125004,1.06777748969045,0.0078125,127.0,94.19145351411822,83.66726876393741,24296.766996398608,12258.10575425389,66.82857316364813
1163001,1162923,篠山口,,,11630,28,669-2212,篠山市大沢,135.177452,35.056223,0000-00-00,0000-00-00,0,1163001,shinoyamakuchi,179.0,510.0,5.698324022346369,46173.205,90.53569607843136,3.0,"{0: 0, 1: 20, 2: 0, 3: 121, 4: 36, 5: 2}","{0: 0.0, 1: 0.11173184357541899, 2: 0.0, 3: 0.6759776536312849, 4: 0.2011173184357542, 5: 0.0111731843575419}",159.0,23295.11700000001,256.0,90.99655078125004,1.06777748969045,0.0078125,127.0,94.19145351411822,83.66726876393741,24296.766996398608,12258.10575425389,66.82857316364813
1163002,1163002,丹波大山,,,11630,28,669-2221,篠山市西古佐,135.168533,35.072369,0000-00-00,0000-00-00,0,1163002,tanbaooyama,170.0,490.0,5.764705882352941,56353.76399999998,115.00768163265302,3.0823529411764707,"{0: 0, 1: 9, 2: 0, 3: 129, 4: 32}","{0: 0.0, 1: 0.052941176470588235, 2: 0.0, 3: 0.7588235294117647, 4: 0.18823529411764706}",161.0,28176.881999999998,245.0,115.00768163265305,1.0372897759671815,0.0,142.0,79.23517380781067,75.04037048857363,26265.88403096672,13132.94201548336,66.18467459240657
1163003,1163003,下滝,,,11630,28,669-3102,丹波市山南町下滝,135.094268,35.08791,0000-00-00,0000-00-00,0,1163003,shitataki,39.0,106.0,5.435897435897436,16276.449999999992,153.55141509433955,2.923076923076923,"{0: 0, 1: 5, 2: 0, 3: 27, 4: 7}","{0: 0.0, 1: 0.1282051282051282, 2: 0.0, 3: 0.6923076923076923, 4: 0.1794871794871795}",34.0,8138.225,53.0,153.55141509433963,1.039230710181016,0.0,32.0,46.89215469776064,40.88033999291953,19570.2002905222,9785.100145261104,38.47561411098309
1163004,1163004,谷川,,,11630,28,669-3125,丹波市山南町池谷,135.049666,35.082724,0000-00-00,0000-00-00,0,1163004,tanigawa,61.0,168.0,5.508196721311475,26196.233999999997,155.92996428571425,3.0,"{0: 0, 1: 6, 2: 0, 3: 43, 4: 12}","{0: 0.0, 1: 0.09836065573770492, 2: 0.0, 3: 0.7049180327868853, 4: 0.19672131147540983}",55.0,13098.117000000004,84.0,155.92996428571433,1.0366077393307145,0.0,53.0,43.34743927301562,39.08375672157146,18615.404303224703,9307.702151612357,37.66252920442341
1163005,1163005,柏原,,,11630,28,669-3309,丹波市柏原町柏原,135.077082,35.127206,0000-00-00,0000-00-00,0,1163005,kashiwabara,184.0,534.0,5.804347826086956,52895.78600000002,99.05577902621728,3.0380434782608696,"{0: 0, 1: 13, 2: 0, 3: 139, 4: 31, 5: 1}","{0: 0.0, 1: 0.07065217391304347, 2: 0.0, 3: 0.7554347826086957, 4: 0.16847826086956522, 5: 0.005434782608695652}",171.0,26447.893000000007,267.0,99.05577902621724,1.0437990437247824,0.0,143.0,85.79648983425551,79.73478131335703,24664.52590121716,12332.262950608578,66.67879372988337
1163006,1163006,石生,,,11630,28,669-3464,丹波市氷上町石生,135.063719,35.152706,0000-00-00,0000-00-00,0,1163006,ishinama,171.0,497.0,5.812865497076023,45775.99900000001,92.1046257545272,3.017543859649123,"{0: 0, 1: 17, 2: 0, 3: 118, 4: 35, 5: 1}","{0: 0.0, 1: 0.09941520467836257, 2: 0.0, 3: 0.6900584795321637, 4: 0.2046783625730994, 5: 0.005847953216374269}",154.0,22939.012999999988,249.0,92.12455020080316,1.033870242591178,0.0040160642570281,122.0,109.6428863813734,98.74271639024272,29350.95121257815,14708.1847722798,78.22474934811436
1163007,1163007,黒井,,,11630,28,669-4141,丹波市春日町黒井,135.097302,35.168549,0000-00-00,0000-00-00,0,1163007,kuroi,195.0,571.0,5.856410256410256,59647.072000000015,104.46072154115588,3.097435897435897,"{0: 0, 1: 12, 2: 0, 3: 141, 4: 41, 5: 1}","{0: 0.0, 1: 0.06153846153846154, 2: 0.0, 3: 0.7230769230769231, 4: 0.21025641025641026, 5: 0.005128205128205128}",183.0,29930.947999999997,287.0,104.28901742160276,1.0559779993823455,0.0034843205574912,143.0,96.83628218560833,90.87712635880166,29620.5163883964,14863.59859800394,71.01327360277944
1163008,1163008,市島,,,11630,28,669-4324,丹波市市島町市島,135.130198,35.207868,0000-00-00,0000-00-00,0,1163008,ichijima,67.0,176.0,5.253731343283582,26173.687999999987,148.7141363636363,2.985074626865672,"{0: 0, 1: 7, 2: 0, 3: 47, 4: 13}","{0: 0.0, 1: 0.1044776119402985, 2: 0.0, 3: 0.7014925373134329, 4: 0.19402985074626866}",60.0,13086.843999999994,88.0,148.7141363636363,1.049712618708947,0.0,54.0,47.57234759764407,42.60210232624842,18584.235573855,9292.1177869275,38.34189209362358
1163009,1163009,丹波竹田,,,11630,28,669-4302,丹波市市島町中竹田,135.133908,35.24373,0000-00-00,0000-00-00,0,1163009,tanbatakeda,158.0,432.0,5.468354430379747,50569.804,117.05973148148148,2.9430379746835444,"{0: 0, 1: 19, 2: 0, 3: 110, 4: 29}","{0: 0.0, 1: 0.12025316455696203, 2: 0.0, 3: 0.6962025316455697, 4: 0.18354430379746836}",139.0,25284.901999999995,216.0,117.05973148148144,1.0410072219644677,0.0,115.0,72.52438084456796,63.80309454047435,23212.30205399466,11606.151026997328,52.7867328931982
1163010,1161514,福知山,,,11630,26,620-0000,福知山市字天田無番地,135.118564,35.296143,0000-00-00,0000-00-00,0,1163010,fukuchiyama,487.0,1395.0,5.728952772073922,98344.11899999988,70.49757634408594,3.2813141683778237,"{0: 0, 1: 15, 2: 3, 3: 303, 4: 162, 5: 4}","{0: 0.0, 1: 0.030800821355236138, 2: 0.006160164271047228, 3: 0.62217659137577, 4: 0.3326488706365503, 5: 0.008213552361396304}",472.0,55314.30600000001,763.0,72.4958138925295,1.0311278211334596,0.0,344.0,207.1514472995165,200.77101257776545,41831.88210317423,23528.62124079739,146.32463628549007
1163101,1160905,相生,,,11631,28,678-0006,相生市本郷町,134.47341,34.818052,0000-00-00,0000-00-00,0,1163101,aioi,299.0,874.0,5.846153846153846,68847.90199999996,78.77334324942787,3.1337792642140467,"{0: 0, 1: 19, 2: 0, 3: 203, 4: 76, 5: 1}","{0: 0.0, 1: 0.06354515050167224, 2: 0.0, 3: 0.6789297658862876, 4: 0.25418060200668896, 5: 0.0033444816053511705}",280.0,36186.295000000006,449.0,80.59308463251672,1.051070346577598,0.0,212.0,156.53966727955262,146.59233056279174,36044.90860192388,18945.118994581066,110.99133599754232
1163102,1163102,西相生,,,11631,28,678-0062,相生市千尋町,134.450563,34.801303,0000-00-00,0000-00-00,0,1163102,nishiaioi,107.0,299.0,5.588785046728972,25597.46499999997,85.61025083612031,2.953271028037383,"{0: 0, 1: 12, 2: 0, 3: 77, 4: 17, 5: 1}","{0: 0.0, 1: 0.11214953271028037, 2: 0.0, 3: 0.719626168224299, 4: 0.1588785046728972, 5: 0.009345794392523364}",95.0,12872.423999999995,151.0,85.24784105960262,1.0713333363523967,0.0,64.0,88.32690756571151,78.42108615647284,21130.32640160312,10625.99443733314,52.8310475159396
1163103,1163103,坂越,,,11631,28,678-0173,赤穂市浜市,134.417244,34.768679,0000-00-00,0000-00-00,0,1163103,sakakoshi,184.0,546.0,5.934782608695652,47611.02399999997,87.1996776556776,3.0706521739130435,"{0: 0, 1: 9, 2: 2, 3: 140, 4: 33}","{0: 0.0, 1: 0.04891304347826087, 2: 0.010869565217391304, 3: 0.7608695652173914, 4: 0.1793478260869565}",175.0,23862.383000000005,274.0,87.08898905109491,1.0514853094688743,0.0,142.0,137.92756047179122,131.18110370958402,35689.52386893423,17887.392794747517,106.44409558149104
1163104,1163104,播州赤穂,,,11631,28,678-0239,赤穂市加里屋,134.392976,34.756601,0000-00-00,0000-00-00,0,1163104,banshuuakou,402.0,1263.0,6.283582089552239,85906.58900000014,68.01788519398269,3.308457711442786,"{0: 0, 1: 6, 2: 0, 3: 262, 4: 132, 5: 2}","{0: 0.0, 1: 0.014925373134328358, 2: 0.0, 3: 0.6517412935323383, 4: 0.3283582089552239, 5: 0.004975124378109453}",396.0,43437.856,639.0,67.97786541471048,1.0237647134427144,0.001564945226917,320.0,190.6902332391976,187.84411035503047,40750.118142273415,20604.91266679273,151.7932204889135
