,station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort,n,m,k_avg,intersection_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,clean_intersection_count,clean_intersection_density_km
5567,2500115,2500115,喜多見,,,25001,13,157-0067,世田谷区喜多見９丁目,139.587445,35.636697,0000-00-00,0000-00-00,0,2500115,816,2076,5.088235294117647,670,2.764705882352941,"{0: 0, 1: 146, 2: 1, 3: 569, 4: 99, 5: 1}","{0: 0.0, 1: 0.17892156862745098, 2: 0.0012254901960784314, 3: 0.6973039215686274, 4: 0.1213235294117647, 5: 0.0012254901960784314}",112647.01400000005,54.261567437379604,59458.72399999999,54.9526099815157,1082,330.5477907734643,271.4056615419376,45631.39903790138,24085.722868148478,1.0549299083797,0.002890173410404624,433,175.4009723099388
5568,2500116,2500116,狛江,,,25001,13,201-0014,狛江市東和泉１丁目,139.577127,35.632001,0000-00-00,0000-00-00,0,2500116,770,1988,5.163636363636364,653,2.8415584415584414,"{0: 0, 1: 117, 2: 1, 3: 541, 4: 109, 5: 2}","{0: 0.0, 1: 0.15194805194805194, 2: 0.0012987012987012987, 3: 0.7025974025974026, 4: 0.14155844155844155, 5: 0.0025974025974025974}",109090.42099999973,54.874457243460625,58133.58800000007,55.260064638783334,1052,318.42015913643127,270.0368362546618,45112.45352607818,24040.138106664614,1.0479445752204741,0.002012072434607646,412,170.37546177170088
5569,2500117,2500117,和泉多摩川,,,25001,13,201-0014,狛江市東和泉４丁目,139.573695,35.627349,0000-00-00,0000-00-00,0,2500117,568,1495,5.264084507042254,509,2.966549295774648,"{0: 0, 1: 59, 2: 1, 3: 409, 4: 98, 5: 1}","{0: 0.0, 1: 0.10387323943661972, 2: 0.0017605633802816902, 3: 0.7200704225352113, 4: 0.17253521126760563, 5: 0.0017605633802816902}",85698.81500000003,57.32362207357862,46783.447000000015,58.33347506234416,802,244.6070562928221,219.1989289666311,36905.8712410795,20147.114883628983,1.0321741217203952,0.0013377926421404682,328,141.2519620845874
5570,2500118,1130314,登戸,,,25001,14,214-0014,川崎市多摩区登戸,139.569449,35.62115,0000-00-00,0000-00-00,0,2500118,601,1592,5.29783693843594,510,2.8835274542429286,"{0: 0, 1: 91, 2: 0, 3: 400, 4: 108, 5: 2}","{0: 0.0, 1: 0.15141430948419302, 2: 0.0, 3: 0.6655574043261231, 4: 0.17970049916805325, 5: 0.0033277870216306157}",95421.54400000007,59.93815577889451,50711.85600000004,60.951750000000054,832,246.672234897687,209.32252878173105,39164.468412425944,20813.98811202943,1.0289655135505364,0.0,366,150.21969712571288
5571,2500119,2500119,向ヶ丘遊園,,,25001,14,214-0014,神奈川県川崎市多摩区登戸,139.564719,35.617273,0000-00-00,0000-00-00,0,2500119,608,1575,5.180921052631579,501,2.8190789473684212,"{0: 0, 1: 107, 2: 0, 3: 401, 4: 96, 5: 4}","{0: 0.0, 1: 0.17598684210526316, 2: 0.0, 3: 0.6595394736842105, 4: 0.15789473684210525, 5: 0.006578947368421052}",97897.00100000009,62.15682603174609,51226.21800000007,62.24327825030386,823,269.1795167344341,221.80746362492022,43341.88720218822,22679.356258836826,1.0417201016485738,0.0012698412698412698,343,151.8562076314324
5572,2500120,2500120,生田,,,25001,14,214-0038,川崎市多摩区生田７丁目,139.542024,35.614954,0000-00-00,0000-00-00,0,2500120,511,1415,5.538160469667319,442,2.8649706457925634,"{0: 0, 1: 69, 2: 1, 3: 371, 4: 70}","{0: 0.0, 1: 0.1350293542074364, 2: 0.0019569471624266144, 3: 0.726027397260274, 4: 0.136986301369863}",97162.67500000015,68.66620141342767,48721.509000000005,68.71863046544429,709,217.2844437924754,187.94466566785542,41314.94676079078,20717.076289227174,1.0939067256328567,0.0,318,135.21810787868333
5573,2500121,2500121,読売ランド前,,,25001,14,214-0037,川崎市多摩区西生田,139.527903,35.614723,0000-00-00,0000-00-00,0,2500121,734,1862,5.073569482288828,571,2.653950953678474,"{0: 0, 1: 163, 2: 0, 3: 499, 4: 72}","{0: 0.0, 1: 0.2220708446866485, 2: 0.0, 3: 0.6798365122615804, 4: 0.09809264305177112}",103259.21199999978,55.45607518796981,51629.60599999999,55.456075187969915,931,302.8032879218446,235.55950599914618,42598.40449839064,21299.20224919536,1.0817973701470691,0.0010741138560687433,347,143.15087317286117
5574,2500122,2500122,百合ヶ丘,,,25001,14,215-0011,川崎市麻生区百合丘一丁目21番1号,139.516121,35.60903,0000-00-00,0000-00-00,0,2500122,942,2346,4.980891719745223,707,2.589171974522293,"{0: 0, 1: 235, 2: 1, 3: 624, 4: 80, 5: 2}","{0: 0.0, 1: 0.2494692144373673, 2: 0.0010615711252653928, 3: 0.6624203821656051, 4: 0.08492569002123142, 5: 0.0021231422505307855}",128306.85400000015,54.69175362318847,64605.408000000054,54.75034576271191,1180,377.81349497625,283.5606591806887,51460.78655960456,25911.671964805308,1.0764537998641641,0.0,440,176.47339468105096
5575,2500123,2500123,新百合ヶ丘,,,25001,14,215-0004,川崎市麻生区万福寺一丁目18番1号,139.507608,35.603705,0000-00-00,0000-00-00,0,2500123,689,1833,5.320754716981132,576,2.830188679245283,"{0: 0, 1: 113, 2: 3, 3: 463, 4: 108, 5: 2}","{0: 0.0, 1: 0.16400580551523947, 2: 0.0043541364296081275, 3: 0.6719883889695211, 4: 0.1567489114658926, 5: 0.002902757619738752}",114865.511,62.66530878341516,58228.971000000005,62.67919375672767,929,279.0139948755316,233.25407989594513,46515.362986254455,23580.11294078589,1.0796954738513729,0.0016366612111292963,414,167.65136992521056
5576,2500124,2500124,柿生,,,25001,14,215-0021,川崎市麻生区上麻生,139.497614,35.589597,0000-00-00,0000-00-00,0,2500124,542,1387,5.118081180811808,426,2.708487084870849,"{0: 0, 1: 116, 2: 1, 3: 350, 4: 75}","{0: 0.0, 1: 0.2140221402214022, 2: 0.0018450184501845018, 3: 0.6457564575645757, 4: 0.13837638376383765}",97541.19099999998,70.32529992790192,49336.92999999996,70.28052706552701,702,222.77343403006955,175.0949868944827,40091.48722961791,20278.519041699536,1.111476255417463,0.0014419610670511895,326,133.99287729483888
5577,2500125,2500125,鶴川,,,25001,13,195-0053,町田市能ケ谷町,139.481759,35.583077,0000-00-00,0000-00-00,0,2500125,513,1293,5.04093567251462,403,2.695906432748538,"{0: 0, 1: 110, 2: 1, 3: 339, 4: 61, 5: 2}","{0: 0.0, 1: 0.21442495126705652, 2: 0.001949317738791423, 3: 0.6608187134502924, 4: 0.1189083820662768, 5: 0.003898635477582846}",95661.96599999974,73.98450580046384,48287.264999999985,73.72101526717555,655,206.6849051231017,162.3665044144444,38541.68492514488,19454.675994501104,1.1195118266181208,0.0015467904098994587,290,116.83942005009646
5578,2500126,2500126,玉川学園前,,,25001,13,194-0041,町田市玉川学園２丁目,139.463388,35.563486,0000-00-00,0000-00-00,0,2500126,708,1814,5.124293785310734,574,2.7048022598870056,"{0: 0, 1: 134, 2: 1, 3: 513, 4: 60}","{0: 0.0, 1: 0.18926553672316385, 2: 0.0014124293785310734, 3: 0.7245762711864406, 4: 0.0847457627118644}",104496.424,57.60552590959206,53155.88300000006,57.84100435255719,919,313.4628177325577,254.13510929164988,46265.17444917524,23534.453198082178,1.082602917796259,0.0011025358324145535,413,182.85331034399198
5579,2500127,1130611,町田,,,25001,13,194-0013,町田市原町田１丁目,139.445236,35.544222,0000-00-00,0000-00-00,0,2500127,680,1809,5.320588235294117,594,2.9779411764705883,"{0: 0, 1: 86, 2: 2, 3: 440, 4: 148, 5: 1, 6: 3}","{0: 0.0, 1: 0.1264705882352941, 2: 0.0029411764705882353, 3: 0.6470588235294118, 4: 0.21764705882352942, 5: 0.0014705882352941176, 6: 0.004411764705882353}",108240.38600000006,59.834375898286375,58470.948000000004,60.279327835051554,970,271.5937276718957,237.24510917221477,43231.48517409542,23353.445187984667,1.0343408815970714,0.0,412,164.55384676591328
5580,2500128,2500128,相模大野,,,25001,14,252-0303,相模原市南区相模大野三丁目8番1号,139.437836,35.532208,0000-00-00,0000-00-00,0,2500128,658,1788,5.434650455927052,593,2.978723404255319,"{0: 0, 1: 65, 2: 0, 3: 479, 4: 112, 5: 2}","{0: 0.0, 1: 0.09878419452887538, 2: 0.0, 3: 0.7279635258358662, 4: 0.1702127659574468, 5: 0.00303951367781155}",110198.80200000005,61.63243959731547,58759.16000000004,62.776880341880386,936,266.42353846573576,240.1051038148652,44619.38413909576,23791.52480923151,1.0485126167773064,0.0011185682326621924,394,159.53020388373844
5581,2500129,2500129,小田急相模原,,,25001,14,252-0314,相模原市南区南台三丁目20番1号,139.422571,35.515134,0000-00-00,0000-00-00,0,2500129,901,2462,5.46503884572697,783,2.8901220865704773,"{0: 0, 1: 118, 2: 2, 3: 645, 4: 133, 5: 3}","{0: 0.0, 1: 0.1309655937846837, 2: 0.0022197558268590455, 3: 0.7158712541620422, 4: 0.14761376248612654, 5: 0.003329633740288568}",128366.70199999987,52.139196588139676,65123.56199999998,52.09884959999999,1250,365.42428815869096,317.56627927664266,52062.49800402748,26412.57634429342,1.0524627608010306,0.0008123476848090983,432,175.2089816698718
5582,2500130,2500130,相武台前,,,25001,14,252-0011,神奈川県座間市相武台一丁目33番1号,139.408509,35.499294,0000-00-00,0000-00-00,0,2500130,754,2105,5.583554376657825,651,2.872679045092838,"{0: 0, 1: 103, 2: 0, 3: 541, 4: 110}","{0: 0.0, 1: 0.13660477453580902, 2: 0.0, 3: 0.7175066312997348, 4: 0.14588859416445624}",110482.73500000007,52.48585985748222,55881.93000000001,52.81845935727789,1058,345.837542326573,298.5944828310332,50675.1691537375,25631.39168655914,1.0495463239803324,0.0028503562945368173,380,174.29478260490416
5583,2500131,2500131,座間,,,25001,14,252-0028,神奈川県座間市入谷東三丁目60番1号,139.399899,35.480913,0000-00-00,0000-00-00,0,2500131,553,1521,5.500904159132007,474,2.8987341772151898,"{0: 0, 1: 79, 2: 0, 3: 374, 4: 98, 5: 2}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.6763110307414105, 4: 0.17721518987341772, 5: 0.003616636528028933}",99144.18800000043,65.18355555555584,49672.083999999966,65.18646194225717,762,223.33764457257502,191.43226677649287,40040.921195263385,20060.843113148432,1.0458407578166218,0.0,324,130.85243551810905
5584,2500132,1130910,海老名,,,25001,14,243-0434,海老名市上郷,139.390905,35.452709,0000-00-00,0000-00-00,0,2500132,340,868,5.105882352941176,288,2.876470588235294,"{0: 0, 1: 52, 2: 2, 3: 225, 4: 59, 5: 1, 6: 1}","{0: 0.0, 1: 0.15294117647058825, 2: 0.0058823529411764705, 3: 0.6617647058823529, 4: 0.17352941176470588, 5: 0.0029411764705882353, 6: 0.0029411764705882353}",71329.03900000008,82.17631221198165,38003.91200000001,83.34191228070178,456,140.56584857510254,119.0675423224398,29489.49086788704,15711.918057216248,1.0472425357379245,0.0,214,88.47379880903513
5585,2500133,1130909,厚木,,,25001,14,243-0433,海老名市河原口,139.377896,35.443081,0000-00-00,0000-00-00,0,2500133,373,1023,5.485254691689008,335,3.005361930294906,"{0: 0, 1: 38, 2: 0, 3: 259, 4: 74, 5: 2}","{0: 0.0, 1: 0.10187667560321716, 2: 0.0, 3: 0.6943699731903485, 4: 0.19839142091152814, 5: 0.005361930294906166}",70857.06499999999,69.26399315738024,37560.21699999998,70.46945028142586,533,160.406322791969,144.0646598801866,30471.638714427685,16152.536976510451,1.0329397053277596,0.0,224,96.32980242734867
